ManagerID,ManagerName,ManagerRole,TeamSize,Workload,Communication,Support,LearningCulture,RewardFairness,DecisionSpeed,Stress,Burnout,TurnoverIntent,EmployeeEngagementScore
M01061,Emily Garcia,Team Lead,7.6260569743654365,0.651888145571112,0.7204793554160512,0.6853093606538022,0.6116013945803962,0.5560976149237123,0.4666605343143036,,0.6102789550622103,0.5608745335766724,53.950765569765544
M01062,Omar Ali,Department Head,24.302289785360482,0.7614855718920461,0.5743938630194346,0.44877422830571534,0.6960702501692959,0.6199101258120889,0.3570362378400995,0.913153008947361,0.7867765710593929,0.6355251499894153,26.066160431704947
M01063,Carlos Garcia,Team Lead,7.306251216219812,0.6163827906971984,0.935592974192897,0.8824433482202051,0.8721878019261932,0.7155245464611848,0.5609986619726468,0.6695354633715989,0.6560441805952983,0.6021663769287294,76.25252435314881
M01064,Asha Ali,Operations Manager,10.836744256421614,0.8269971231580115,0.5862664877263436,0.4768045899292591,0.5929053125537799,0.4607860064750459,0.5526520510757642,0.899779681903798,0.9549779358208803,0.7455033945693934,14.010306078097083
M01065,Emily Khan,Operations Manager,16.848532419524474,0.9183421962491817,0.5586979197066048,0.7259674303999224,0.7730251330217158,0.77661848770717,0.8323349563324854,0.9996782674455823,0.8992864266926375,0.8445623181574065,30.630940384562216
M01066,Priya Kim,Team Lead,9.533007534011158,0.5009653434091786,0.8257360307574487,0.8336084988803205,0.6775412801780379,0.8015387977479335,0.43259651691374384,0.6051483354550948,0.5679945132995827,0.5107889692633532,74.08736843844066
M01067,Ahmed Garcia,Project Manager,14.957697698847733,0.7972166379716277,0.6312345535603902,0.5143664516791984,0.6207296570095663,0.634815642139732,0.3150577683255479,0.7895744468023144,0.8090680106406063,0.6247762413096094,32.6393091726177
M01068,Alice Brown,Project Manager,9.281661380932826,0.7469830817741507,,0.5671871629616653,0.6340754582201648,0.6382392427744563,0.3787545989086095,0.7299841409648621,0.6280490882961818,0.5463168914639659,45.48248070019745
M01069,Carlos Kumar,HR Manager,10.409460950472791,0.53,0.92,0.78,0.778750661138882,0.5447854015705516,0.5955123405186011,0.667373055060954,0.6953250539597616,0.6110067154807304,64.31586638406158
M01070,Carlos Singh,HR Manager,8.88084492696312,0.5809196114106969,0.9158599736748112,0.7586322106495976,0.7290668931113949,0.7250656633515863,0.45149484004283863,0.7443447100710825,0.6823031653166878,0.6237635154968819,63.176589340389214
M01071,Alice Singh,HR Manager,14.403784638107448,0.4642404214480236,0.908873460277975,0.724177808285636,0.6083638699453283,0.6014208514294719,0.4072146631760985,0.5799872336275597,0.6920720787856082,0.49055866160342265,64.06331207106939
M01072,John Silva,Project Manager,15.675729623350332,0.8332097752774482,0.6512096639023888,,0.7063305791851207,0.6161776151677687,0.5558168552994527,0.8774595577158385,0.8877231602243127,0.709486514831386,35.77277846208417
M01073,Sara Garcia,Project Manager,10.200676892455462,0.8020928077212517,0.6588133280283537,0.5386586458445468,0.5924268976821137,0.699643014421298,0.5206584394329579,0.827769448680616,0.8013641577941268,0.5390037072486553,36.535962579308425
M01074,John Kim,Project Manager,10.907276031287171,0.9105846337837286,0.44403336343635236,0.6677842338907207,0.9172897012311463,0.5511030538653853,0.7231839304722485,0.904597393989792,0.8871135232428486,0.7570957376108625,28.721779540839737
M01075,Emily Wong,Department Head,29.08733563349186,0.6449273160803702,0.5512393656066016,0.43466991453955456,0.6011553211466104,0.489997953689271,0.7225030571855783,0.8158490524494235,0.7496234287894932,0.6085006000544386,24.368287272856865
M01076,Raj Silva,Operations Manager,7.358328020165473,0.8822760125614425,0.5835736602858079,0.5955954024878662,0.6810012568778013,0.715178983836953,0.529030677980178,0.9317277496533132,0.9483310241410995,0.8063072125092627,24.04221029941146
M01077,James Wong,HR Manager,9.97853376672104,0.572670511817861,0.9556283687270999,0.8094990058154937,0.6167724258631362,0.6816373287097718,0.5747855833224187,0.6550918318195578,0.7488474039671495,0.6242561390019182,63.61194021832692
M01078,Fatima Garcia,Team Lead,10.703914610796916,0.6656355486047264,0.7995334666966787,0.8081788286847492,0.7389226451240531,0.43176640393455035,0.9167840740272513,0.7294859810964597,0.7040248046338903,0.5737775958656451,56.260675650976744
M01079,Fatima Brown,Project Manager,9.373744486664718,0.9210101214125169,0.5563251202525871,,0.8539011495539377,0.4069549836388683,0.9943265072720266,0.9121124192012344,0.7978366886853263,0.6445422790339242,31.74777850732868
M01080,Hiro Brown,Team Lead,9.658447171274224,0.6107283198809735,0.806208921182513,0.7087218515224482,0.6930195745196291,0.5535623012761436,0.994064630060497,0.6637855839270661,0.5620145880657876,0.5699565384957506,60.27669869997
M01081,Hiro Patel,Team Lead,9.04112159168774,0.5779640150407802,0.75186614602695,0.7433461311259476,0.6037083902577786,0.870031404871748,0.6247240772250008,0.6898819419776883,0.7089058291894091,0.6408656223775491,56.76677783844903
M01082,Emily Zhang,Project Manager,11.567997266613396,0.8833852791294172,0.4274377757306693,0.6204480097750502,0.781184872705446,0.4766770059331037,0.5520512210606758,0.8171798016655113,0.7233615146369414,0.6699393061655295,31.158613274552295
M01083,Mei Chen,Operations Manager,10.310036536241977,0.82522617827221,0.42152192234743546,0.4025618911661061,0.7113816839549875,0.6840614744011893,0.40271651112815443,0.7957647724261734,0.802721752161635,0.6094321217921953,24.159513403072193
M01084,Carlos Brown,Team Lead,6.551120479793449,0.4539235106018533,0.7978014818892002,0.788984139325966,0.7095723618663847,0.63094479676833,0.7510904839334389,0.5471065641457845,0.603656858850437,0.5591757627846595,67.95308850828471
M01085,Omar Chen,Team Lead,8.578902145701317,0.5887320132689954,0.6096743508663502,0.8509157540408456,0.5220324730621719,0.4529949928646894,0.6612340268781615,0.7098234483188369,0.602800838012623,0.628213307090394,48.304916275891166
M01086,Asha Kim,Operations Manager,14.539882083603057,0.8000679899117786,0.7117133163096798,0.6258661406322639,0.8324880035223403,0.40200286874291924,0.5045402647304468,0.7963045718040999,0.8031280357898671,0.685656863970127,39.247406254472764
M01087,Emily Diaz,Team Lead,8.2614877180365,0.5641143866498604,0.9742095657814156,0.7966634989363525,0.8972255991654777,0.5502435712852708,0.654112341425129,0.7561676313351968,0.6785444400208778,0.6246166751058224,67.33497981101547
M01088,John Zhang,Project Manager,11.351449607418818,0.8918799066576172,0.4693668116792048,0.5193257148007998,0.6491571675687038,0.6507309206947385,0.5165185137217395,0.8801947027625661,0.8116723566667241,0.7160370721470103,22.765372759507713
M01089,Alice Kim,Department Head,32.62258590557951,0.28447894350180053,0.498211095117991,0.6026444219213173,0.6749152581692692,0.9383113573661301,0.4826966852771579,0.4498703665647456,0.565762270862262,0.5535392476616717,59.17147379284554
M01090,Fatima Silva,Project Manager,6.555714638616452,0.807507885729454,0.7188485753032404,0.7380049911617745,0.738719727452689,0.930445746408652,0.6689608976991241,0.8975288389142557,0.9265251539850068,0.742903469875082,
M01091,James Diaz,Team Lead,10.632494594322548,0.3666098183414769,0.7011388456352837,0.8229093980120152,0.7655946991094816,0.6994158332426715,0.8351578595324451,0.48802563873863175,0.5990395084955357,0.5617703653105314,70.64031005507458
M01092,Emily Silva,Team Lead,11.390726988359871,0.5817910468573444,0.8822015180212515,0.7566065992560794,0.6153864366110938,0.6937398830263357,0.8169081008891147,0.7641596606451185,0.7550466719009633,0.601555324854367,55.96625811865279
M01093,Priya Chen,Team Lead,8.820303135427189,0.7448641922517536,0.8497789928325299,0.820083890524803,0.7510809203001144,0.6560950444954897,0.28054414071251216,0.799669341040647,0.7265781253477157,0.6886400770790309,57.683892972294714
M01094,Carlos Chen,Operations Manager,15.774549324755087,0.8929453936198375,0.5417655781819137,0.6116610483659011,0.7651454192478658,0.5403089054142544,0.6655287444102823,0.9382557714650339,0.8808986680189894,0.7333133583567274,25.533761637940582
M01095,Mei Smith,Project Manager,7.963758976850007,0.8678090487539827,,0.7448940189821206,0.7428547076336559,0.5628639129668,0.6046410090718546,0.8867847192045177,0.8698785812662707,0.6653497336778319,37.88509313600203
M01096,Hiro Chen,Project Manager,13.976483331421209,0.8044803308663242,0.7771889193580367,0.483055926456968,0.6384474458816408,0.510765375228362,0.6022542858557672,0.853270053828758,0.7681802579237882,0.7311690707635217,31.05581393350551
M01097,Fatima Lopez,Project Manager,11.066090677468994,0.7778749944699801,0.6551732649952227,0.6456945864620076,0.9463071737540683,0.5426709955772565,0.6058917728432365,0.7970870940161081,0.713236736343463,0.7217322231512935,45.72656240825223
M01098,Mei Garcia,Project Manager,11.4877011925369,0.9003840800793488,0.6821307724820402,0.5588056588440512,0.5618045847410489,0.692257966741756,0.5573861415363595,0.8983194340625633,0.7855778459430471,0.6645612488562126,32.30975735624753
M01099,Omar Chen,Team Lead,8.562330285789233,0.657291623043241,0.8374886415066731,,0.6796313168108893,0.5500242350098876,0.2363762394810074,0.7214623545780753,0.6991691589062473,0.5289544776607789,59.851443875054734
M01100,Fatima Lopez,HR Manager,8.237440097043955,0.5640248317483727,0.8234452653062909,0.8482271025474247,0.6959083988458492,0.5414666471923619,0.6873772896353986,0.6837670870408505,0.6901401386311697,0.6213599845357313,60.5729208102499
M01101,Priya Singh,Project Manager,13.784394588783213,0.8724388334393315,0.7368173723692861,0.4421966277525432,0.5676545925320617,0.609404678218052,0.7233506394584008,0.8296839504949893,0.776738324971263,0.5620424731694487,32.959362148171905
M01102,James Kumar,Department Head,30.367063512052226,0.6173063766762662,0.5767874256816714,0.6790852952041564,0.782387400911182,0.5077599792783738,0.6760243630564785,0.7371739160979908,0.7253012081676293,0.5453828582057147,45.35314031268577
M01103,Hiro Wong,Team Lead,7.323626566035063,0.6976047651409696,0.8241441807161031,0.7849287580976821,0.7529498303410078,0.5518128330194626,0.5736864937227951,0.8124662674332519,0.706033666542599,0.6576846220469588,54.22247475766858
M01104,James Kim,Team Lead,6.847949659046664,0.5813538299984754,0.8977592002101148,0.8465762851453799,0.893419189868918,0.5345880531015834,0.3853393352071278,0.7547707599140479,0.7102182733398644,0.6222376651830482,65.32584600608793
M01105,Luis Wong,Department Head,24.222887837361203,0.5691228853240239,0.7529971593636979,0.5694084182236436,0.624998308271293,0.568474275050057,0.6240379419515808,0.6643462208760026,0.6648540818369779,0.5584995840735204,48.185904190864406
M01106,Luis Smith,Project Manager,14.447766857497662,0.8948968261656649,0.7186874741124594,0.537090413101784,0.7611539338025077,0.9612254107572669,0.5641224304171268,0.9304190557252048,0.8299874854153625,0.7930347996160798,37.77455319371437
M01107,Omar Kim,HR Manager,11.39920842239441,0.4138211357880709,0.8174952652323416,0.8015193137035087,0.7037663994616823,0.6539769838364977,0.9508280436850394,0.5213746491741542,0.5625916081207889,0.49334436910837803,73.30275716895878
M01108,Ahmed Smith,Team Lead,10.650617994535477,0.40101830351053047,0.7143363573387457,0.8150808164213,0.6485988256321815,0.7523303985321045,0.5232413021147326,0.6380551643958938,0.5849006337908782,0.5316645828642222,65.40889812402419
M01109,Carlos Diaz,Team Lead,9.596922677955765,0.5308717844045739,0.7938048916754733,0.7908185956425023,0.8801754762042308,0.6404520131600779,0.8301070892397142,0.6090513401278287,0.5839328522721106,0.6221983829168024,69.55774634284666
M01110,Hiro Smith,Project Manager,11.200294691088839,0.8959113957258789,0.5678742240552255,0.6519586350495139,0.6553747034879602,0.47225196129982017,0.5717740620403297,0.9291730727996268,0.7410052923785674,0.62803537886491,31.262820334968826
M01111,Alice Ali,Team Lead,4.988857317960633,0.5003953609534538,0.7811213098332471,0.8468067770248859,0.8328469513717912,0.7290879936121684,0.39526960167646014,0.7348616118176512,0.6766907240904305,0.574802395058672,66.4584418474517
M01112,Emily Silva,Project Manager,14.178630464285943,0.9280920076649364,0.5733617541977968,0.6151420944913071,0.6250398887575409,0.6080424384626295,0.5596348215817906,0.9926686617118645,0.9418085107665753,0.8137771325177584,18.920052712993915
M01113,Ahmed Garcia,Project Manager,13.125864024083581,0.8051906206357163,0.5149322595141334,0.5853465967538948,0.8768266392408468,0.6021123933691274,0.6020068899617175,0.7483486684523566,0.6970346233046287,0.5292926989328951,44.57345673458569
M01114,Sara Patel,Operations Manager,11.061460213182071,0.8898720803640361,0.5839685581770566,0.6486305558551068,0.6807196754901104,0.6605916977766798,0.5342210621033535,0.9088717307519867,0.8644391446908781,0.7290718939645912,30.44386408282494
M01115,Mei Diaz,Team Lead,5.027675450786768,0.5719993089249383,0.8725629911534651,0.7532351395071647,0.5823719570145945,0.6761996358965372,0.5563416006873716,0.6922589378649329,0.6487885244684461,0.6094951229058009,59.595624580400774
M01116,Fatima Ali,Team Lead,8.98543869313405,0.6200154060132975,0.7775128194629137,0.7843714604500513,0.9304993293343207,0.8163435711643684,0.6451114057928627,0.6477413456120662,0.7687193715063634,0.6600498982712597,65.71581325206746
M01117,Sara Wong,Project Manager,14.175290565346025,0.8478953157567996,0.6885184245320751,0.4409394373800995,0.7575467469444448,0.631783251851725,0.5902914855755657,1.019552842717061,0.9365857042822459,0.8117418748344447,19.180388130323227
M01118,Raj Brown,Team Lead,5.665206039864776,0.5864880383851233,0.7846410280829517,0.8639923384843956,0.8160110439381969,0.49894156600327355,0.7108235206159788,0.5800912246054226,0.7387826805910513,0.5929452196257128,64.50110867062149
M01119,Emily Kim,HR Manager,9.69046228927899,0.596507948290963,0.8639134401474509,0.9681196497430122,0.5867803350177343,0.6462658974804486,0.7119309878215654,0.7529496465163776,0.735076096830845,0.7233560758580184,60.16454140250362
M01120,John Wong,Project Manager,8.143334498424437,0.8660855191984661,0.759669839975808,0.6963118310840347,0.6767201466209014,0.7837914817518146,0.5544865655314049,0.8967696744795247,0.8459875583443436,0.663248010438862,
M01121,James Khan,Team Lead,6.244606972966879,0.6346510812007182,0.780526212512526,0.7904593986227132,0.6345853239796284,0.6753032133437096,0.41158630752056996,0.6771595801637487,0.6937737288014026,0.644813771191838,57.28756537314113
M01122,Asha Singh,Department Head,33.04033623586365,0.6690709104253275,0.659436145521049,0.7358901243409892,0.6801734179274554,0.6438852184894999,0.6101886169317504,0.7923695126715821,0.6839194403397031,0.605287820521786,48.90169679521742
M01123,Raj Khan,Team Lead,7.620443400864038,0.7078335529616538,0.784662829223831,0.8296374711437136,0.61851903239634,0.46692188583025857,0.693674394698764,0.7549465365046684,0.7833916965116365,0.7086522556269421,47.45593831102114
M01124,Mei Silva,Team Lead,9.012726942124125,0.36,0.86,0.89,0.6969420845622439,0.7645891754755779,0.5054909577307444,0.654414721493441,0.7079306832705623,0.6198672748753575,68.72749982381694
M01125,John Chen,Team Lead,6.287784694687139,0.5967171301052431,0.876532734835101,0.7681016436068238,0.6210584294369392,0.8497495292825626,0.5260101602076531,0.728405459155848,0.7944479211322328,0.5874385780390623,59.874731830906725
M01126,Carlos Singh,Team Lead,8.180166955080214,0.428992948683218,0.8604933797819628,0.8057639492573054,0.8482920000261857,0.6833504548023147,0.6727161063407932,0.602292788386055,0.6144958795554206,0.5341717140742508,74.2054281707132
M01127,Alice Ali,Project Manager,11.269373248888048,0.7996374554458676,0.6789097504580572,0.6733298049230899,0.5124783723704225,0.6880767680733514,0.7806932695515617,0.8491733356463593,0.8049559941538826,0.6353690352869422,37.263494668674284
M01128,Raj Khan,Operations Manager,10.851731665297317,0.6464254955001392,0.6356065921787435,0.6244894698173115,0.8054916741685786,0.6952496240087624,0.985924151196915,0.6441863488491448,0.6556580649932031,0.6410063574481244,52.29517794721467
M01129,Sara Zhang,HR Manager,7.572438831790766,0.5776331936213254,0.9241011039523596,0.8120926500415174,0.6972469137911199,0.6725121504668955,0.6682368787269457,0.5593677402287569,0.6452270695024009,0.5226387671798514,73.31379445494916
M01130,Sara Patel,HR Manager,9.376354427552847,0.5617218876176429,0.9527780239346183,0.9348959164339739,0.8242661511575196,0.5113701144576196,0.6253963095500256,0.7030202778216583,0.6301057328154717,0.5941619904664115,73.54667677308908
M01131,Emily Brown,Team Lead,12.383540664101622,0.5710376549014626,0.8752761523145364,0.8604334594837166,0.7946470738613697,0.541079035944569,0.5028940044939975,0.7337309417022602,0.6608236386217902,0.5675571234655109,66.26791542766661
M01132,Hiro Chen,Operations Manager,15.108684380559197,0.8801571725497594,0.579184233459728,0.5239014455301613,0.8463270092431284,0.6586792438162504,0.9238941201951181,0.8493295376082266,0.8594619415068814,0.6654890769471522,33.0071879506315
M01133,Priya Singh,Project Manager,13.733855347032154,0.8050067352434872,0.6856131215590211,0.468042315498471,0.7188491584638478,0.4677718157278469,0.9236901754482446,0.8346386957399953,0.7867020293891301,0.714808156044161,28.728287035287263
M01134,Priya Kumar,Project Manager,13.468507812122006,0.7730042695795597,0.5537777244977405,0.5386248899827534,0.9278165852694584,0.7649867277002291,0.6480997763894747,0.8603339013308312,0.726263705057748,0.6393237204635044,41.497798383391206
M01135,Carlos Zhang,Team Lead,9.190990601443946,0.5305303882978291,0.7720456004480029,0.6196914020728381,0.42531472276171506,0.49682489097770366,0.4605057222632368,0.5686560010856223,0.5836042826619445,0.5202714405501351,50.7973417421401
M01136,Omar Diaz,Project Manager,8.6376157875237,0.7080411311360797,0.6564964378331081,0.4454672052542706,0.7165874140096704,0.8244196632119603,0.3052135226582065,0.8477223257247949,0.7960858084853385,0.6070766169687198,36.171498885545084
M01137,Alice Garcia,Team Lead,10.122083718367161,0.6247294869094673,0.8387044640300318,0.7169780133606216,0.8547767175920502,0.6922413779330703,0.580281072887863,0.7465889982570966,0.7191467045026456,0.5681493098760889,61.451468583403624
M01138,Fatima Chen,Operations Manager,8.639198548059118,0.8476625951989875,0.6256271215957068,0.5446229470963464,0.6144689131908124,0.5180815570731375,0.46091763857702384,0.8856966227216134,0.8176983019996729,0.7794029947363993,23.83493888171709
M01139,Luis Smith,Operations Manager,8.69125659070418,0.8029059060200743,0.5855138928206177,0.5518849047359927,0.7222368701381403,0.4473699192077397,0.8464677052806333,0.9650852106763073,0.909256073135219,0.8035594266068118,18.059926480096827
M01140,Hiro Silva,Team Lead,10.257813191754446,0.5437872172803644,0.9046235921561581,0.6751125807075491,0.3862326575664929,0.7731521578014843,0.5415972492707686,0.6816396218015937,0.6368387540382784,0.48356488423932065,58.410821841969174
M01141,Fatima Garcia,Team Lead,10.537561176827683,0.5502026721256498,0.8245200315472835,0.7875633299835794,0.5124586048671171,0.623440653514639,0.713186801472239,0.6907943804640957,0.7133748057291844,0.6451980262436637,53.47634804620478
M01142,Emily Ali,HR Manager,11.418452596732386,0.6143773605266227,0.9032397529031941,0.873544602574924,0.6042943419958797,0.5216263654786272,0.6896186977139124,0.6845883640965882,0.6846520352552629,0.5560923052182355,63.57159049506844
M01143,John Silva,Team Lead,6.366787625720833,0.45766015718326875,0.6594512930366869,0.8255806906429017,0.8055783430122802,0.9459860884274427,0.33347040853570314,0.5710049133860438,0.5324889556034959,0.514200359229701,76.11375036087364
M01144,Luis Smith,Team Lead,7.788814081422643,0.6126528508728557,0.8574585274032765,0.7962381758211431,0.713036472779643,0.7180755163943399,0.6061180256243341,0.67099968267551,0.6378233699187963,0.6121056279189776,66.02560773130534
M01145,Fatima Kumar,HR Manager,9.669643402750467,0.5309728015350053,0.9714116077256831,0.874844649654694,0.6149907171786653,0.6708851152358458,0.6602845641412731,0.5964007177932316,0.6466301668273886,0.5205296943195656,74.32714845423226
M01146,Emily Silva,Team Lead,7.548033593295503,0.8102132396407209,,0.8501868114947696,0.6627613101584928,0.5286675194458776,0.7394097628194065,0.9196713311483642,0.8308695803282933,0.6761579071661707,48.188346728541696
M01147,Priya Brown,Team Lead,8.868414355723772,0.3909830977434806,0.9450331918013608,0.8488443550982854,0.8473050925126652,0.736652491159657,0.2616263952026321,0.48259971479571995,0.5352934404657561,0.5026241376061448,87.15348721870548
M01148,John Ali,Team Lead,9.992209578634201,0.5627492276902599,0.7382266531924204,0.8115361054290484,0.7000115376227365,0.6532010497500339,0.978895266386133,0.6896688932788972,0.6887779155642564,0.6321649563139462,57.95889453797493
M01149,Emily Lopez,Team Lead,11.445419421441457,0.6114850408990224,0.8800777621540695,0.76595620553986,0.7579663646280089,0.6115646481969992,0.5173907112953396,0.6560610010986768,0.6673417702751165,0.5119982496397995,66.6883312581419
M01150,Fatima Lopez,Team Lead,9.157826047545798,0.5088794214391951,0.7780816156110074,0.7556292040438425,0.9090915439303617,0.7550716847689216,0.3320373877725255,0.6421625582848104,0.7208406396978027,0.5723572664829985,66.65547799739787
M01151,Alice Ali,Team Lead,6.29533264309378,0.49261861919597416,0.6889997887303145,0.7419682384916038,0.4418378771699977,0.5761956215189482,0.6087653003500495,0.6224215200250505,0.70117761712646,0.661103136483648,45.94559920997492
M01152,Sara Kim,Team Lead,7.705247549604364,0.6824550257895607,0.8848949314226839,0.7760804624645274,0.5317087187327303,0.5994315729337308,0.5877263879628102,0.7099599353976327,0.6296972716380749,0.49369415074216366,61.131479497339356
M01153,Luis Wong,Team Lead,7.849295517480886,0.6340964920266488,0.9473591129093615,0.851551077854325,0.6760350535784435,0.760960503713228,0.5374445974568586,0.7545392417388288,0.7554729440807147,0.6329237921972182,64.71365675384402
M01154,Sara Lopez,Team Lead,9.029280479962319,0.47012169512827373,0.9677790003700268,0.85780318654954,0.911765162160849,0.708295901378455,0.5969722635861803,0.5478150640044815,0.6076099808572561,0.4302597817467315,87.03103008049847
M01155,Fatima Kim,Team Lead,8.776336066867884,0.4017078159234472,0.8410420674616895,0.6830583553368043,0.6644437818027085,0.5883035354402245,0.8227172580814076,0.5545319746326436,0.57312992761065,0.5653614494661797,63.63025226262048
M01156,John Zhang,Team Lead,12.10079330222302,0.6088434852246696,0.718893214643599,0.8035583320207299,0.7118305508466607,0.9089460576459906,0.4323625364458802,0.5647714007338285,0.5347475929317107,0.4703245720193634,75.41983252323509
M01157,Mei Kim,Project Manager,12.72645722196753,0.8613571070876492,0.6313628046245027,0.5724552969239467,0.6908846544012573,0.7529061762835905,0.8869212379945611,0.9368609756498629,0.864982595018441,0.7241061837495097,30.423490278254967
M01158,Carlos Patel,Team Lead,8.769501067533607,0.607093582095771,0.8123543579316063,0.7163375295724415,0.7829770213983822,0.5335588223707152,0.7581958480053823,0.7446772634047669,0.6850212817020964,0.590404230991439,55.85704292650696
M01159,Sara Brown,Team Lead,12.709422795488184,0.5368796446126942,0.8967375410152126,0.8431995575630792,0.7271140141125706,0.5759891046866332,0.7137510871162469,0.7478274349016807,0.6108576107440338,0.44888076883477007,69.49964285641498
M01160,Emily Kumar,Project Manager,14.889397086195597,0.9282829047767418,0.5725493132919912,0.4690352556649304,0.7861416861916509,0.590063868755019,0.47312681554947117,0.9858272980814937,1.0524991800658936,0.8347357832646274,12.856217296971101
M01161,Priya Garcia,Team Lead,8.29029739234071,0.7100371614077144,0.6746993826094754,0.7595669928840999,0.5702750142218298,0.6943625680356479,0.6619403422648549,0.6984845144106766,0.6723659982134245,0.5770721627469185,52.64937100268051
M01162,Ahmed Garcia,Project Manager,13.867282138583288,0.8586387174928323,0.6348688673201971,0.5128935683259588,0.7687658716231941,0.7698239486545805,0.8913080647234131,0.8058818142970391,0.6712364238628497,0.5325300302511399,45.52740255485274
M01163,Carlos Kumar,HR Manager,12.881043569878853,0.468108250854817,0.9178650048341621,0.9207123290707518,0.6361281064319717,0.8184371162792597,0.7075948852293995,0.6602270982435056,0.6200352430801238,0.5076990434201107,77.07039228545742
M01164,Asha Khan,Team Lead,6.439565703724717,0.7999601554401062,0.8832736699541344,0.9635633859372739,0.7048228897385335,0.4345766808909751,0.4147122823956181,0.9457810492426849,0.8838140378759336,0.739495503274479,48.29671592190391
M01165,John Kim,Project Manager,7.295644230357623,0.805949472953156,0.4130201405856252,0.7922409852257597,0.675845399859039,0.6675395844666676,0.36446532490447603,0.7376461106665126,0.6899189034946287,0.5853321022327835,44.70463599134058
M01166,Omar Singh,Team Lead,8.294637718062791,0.40735011823901257,0.8682271188911025,0.7440490345629022,0.8199240198790664,0.6393342293436348,0.36008176678647097,0.5395668479629893,0.6238195711032207,0.5503329064382907,71.51870297788169
M01167,Luis Singh,Team Lead,6.129205480035413,0.5937322737656806,0.8210316743179498,0.7365170108001665,0.5605597729177207,0.7480415873332223,0.8021200431751967,0.6969353553563327,0.796843859741088,0.6369891236148777,52.48807339081873
M01168,Mei Garcia,Operations Manager,10.235257796049703,0.7178857399559904,0.758181221124769,0.4406571990537934,0.6939772711735789,0.7483066779893092,0.440119703205174,0.761430866954959,0.8091723666211361,0.62840039996723,39.224184789373474
M01169,Priya Chen,Project Manager,14.751415984561536,0.9622725670896106,0.48531366039713936,0.6629171961910357,0.7479327446933066,0.7654680107264307,0.6223796075273347,0.9775536401064586,0.939402237076143,0.7484251620493361,26.40061819654364
M01170,Ahmed Diaz,HR Manager,15.693173710066695,0.5296639961506323,0.8854520184426863,0.9063542092001539,0.8077096148993402,0.6286592404131071,0.7547109610685057,0.6887823115659422,0.6275884028185941,0.6114262607407341,71.99532379533817
M01171,James Smith,Team Lead,5.704674744104503,0.6202206099095738,0.8070415941686443,0.7900890092491115,0.7160709255396215,0.8312569162191852,0.6525671095205111,0.8296115879123996,0.831708507464118,0.6951488143481325,53.24042001598691
M01172,Emily Ali,Department Head,22.396846967188505,0.6206123777239037,0.6245741364275039,0.5166466680595637,0.6371302585952223,0.5602039355175735,0.3321170826039229,0.7483815574271341,0.7711347302841101,0.6394629563310733,33.45121145367537
M01173,Hiro Kim,Team Lead,9.546683389289417,0.49133244728940934,0.7372328383588015,0.7372149064981929,0.6947664173069572,0.8412984332263007,0.5021508019047138,0.6030756013640669,0.628722876673269,0.5798690846600111,64.52684487902883
M01174,Raj Kim,HR Manager,10.24922809873146,0.4964155467693499,0.8890952285394026,0.9349407686767827,0.5722540879649399,0.7791905004940839,0.6444317775884921,0.6381928255545042,0.5748860906644622,0.5399975658139219,75.3982743215248
M01175,Sara Smith,Team Lead,5.481994546063698,0.4924997334181484,0.8373843184842753,0.8244065577777888,0.728598736869893,0.5251491307316407,0.5550732834916791,0.5517048171651273,0.5269922506952637,0.4613119743220737,73.94060596271949
M01176,Raj Kumar,Operations Manager,14.08944890375035,0.8564708335769908,0.5539400896770745,0.45259619651062744,0.9220990028400988,0.437217197113276,0.8186124358445875,0.888920461117753,0.8400084768487397,0.6618432865617163,25.968547273176114
M01177,Raj Diaz,Team Lead,10.456230587561857,0.638644589752946,0.8203326495189581,0.7873827751326978,0.5893043247803068,0.6165062797094351,0.5497057452525099,0.7448402711996313,0.6827031718300314,0.5584441987103554,56.68901568386608
M01178,Hiro Chen,Project Manager,10.372272267222478,0.8641799805887624,0.49389572617187577,0.41557144795400447,0.691756654304226,0.44955462590045425,0.6812481751245255,0.8834135432771006,0.7941271207065922,0.5973197431392676,19.805689796309462
M01179,James Kumar,Team Lead,7.143143130488847,0.5285710800275166,0.6628374136369507,0.755323630843917,0.6056920592827909,0.5281121711035975,0.6800424335159547,0.5815552972422007,0.5913523032223502,0.5723249269091173,55.795830447896165
M01180,Carlos Singh,Operations Manager,13.326479966555318,0.9132276664340357,0.5347740873945989,0.6295844814146618,0.7034548945628251,0.5991202452689742,0.5676601255961934,0.9113580278421549,0.8222610474070865,0.6696383271146766,29.95816543094617
M01181,James Kumar,Department Head,24.463106907949772,0.5941693904563892,0.4784598777980464,0.6854400204607451,0.5508111085670587,0.4534449804114313,0.5952115153140509,0.6717082396557852,0.7006532247306219,0.7038669899359068,33.60593724459235
M01182,John Singh,HR Manager,13.376816864893742,0.5633044453667486,0.9732486813170036,0.9175025478643393,0.7798092420438082,0.3863965436246632,0.5600999846762044,0.6153079792631915,0.631318703589657,0.5343260685138513,74.06621849834436
M01183,Mei Kumar,Team Lead,8.892893566609555,0.7367531588062712,0.8907470997126862,0.6983309977680069,0.8048842716140364,0.6673370918384559,0.8860026636291419,0.7247361293348505,0.6919548569656959,0.6455516670037595,60.27536301144809
